TIMESTAMP,SUHU,PH,DO
2026-07-17 00:00:00,25.339903632069017,7.1566425813549,5.512146941299003
2026-07-17 00:01:00,25.334011976417223,7.157195487452067,5.487837738701194
2026-07-17 00:02:00,25.332870532788572,7.15444130725265,5.4832379826477045
2026-07-17 00:03:00,25.333150469811947,7.152204626828595,5.480123432030531
2026-07-17 00:04:00,25.328742215530415,7.152111405160573,5.4771844462793435
2026-07-17 00:05:00,25.32192983734896,7.150442248092706,5.468894532832311
2026-07-17 00:06:00,25.320055642495905,7.149235872771326,5.468981600429457
2026-07-17 00:07:00,25.315027613745265,7.148825865329566,5.465924292949379
2026-07-17 00:08:00,25.305816812367514,7.149129099268627,5.462676591432029
2026-07-17 00:09:00,25.30218627404231,7.146096642882543,5.456164462717972
2026-07-17 00:10:00,25.296585673835228,7.147006878510785,5.446824133554
2026-07-17 00:11:00,25.287395774285187,7.144923998099183,5.440825263315281
2026-07-17 00:12:00,25.281286936378525,7.144414159274106,5.432585519415116
2026-07-17 00:13:00,25.27338364938497,7.142090553023188,5.422081360989099
2026-07-17 00:14:00,25.26387533156328,7.142744426627887,5.419773584098769
2026-07-17 00:15:00,25.25874663771319,7.138280571824998,5.418869953296968
2026-07-17 00:16:00,25.252763982572947,7.137629279495802,5.4150820535231325
2026-07-17 00:17:00,25.248062695127896,7.135313112360758,5.410627671800994
2026-07-17 00:18:00,25.245270036996807,7.134920809556556,5.408952461571272
2026-07-17 00:19:00,25.24113487333299,7.134058234742268,5.403702437262921
2026-07-17 00:20:00,25.240473223177336,7.1328810711266595,5.393603397137824
2026-07-17 00:21:00,25.237372769054073,7.130502139105744,5.386705608174876
2026-07-17 00:22:00,25.23224781502128,7.130078185279617,5.380898859152102
2026-07-17 00:23:00,25.22662598718628,7.13091510886616,5.375512302637984
2026-07-17 00:24:00,25.223816673045786,7.128852114373975,5.367204160537491
2026-07-17 00:25:00,25.21660537464596,7.129454046283124,5.3651605508731475
2026-07-17 00:26:00,25.210296489812073,7.1288150398831265,5.357489038086229
2026-07-17 00:27:00,25.20649785980321,7.129088676547795,5.348094944549382
2026-07-17 00:28:00,25.203774673858124,7.124037214821738,5.343318005412027
2026-07-17 00:29:00,25.19995229479366,7.123069189633425,5.335219474083057
2026-07-17 00:30:00,25.194243009693864,7.11965709478293,5.329323989590034
2026-07-17 00:31:00,25.196009338401502,7.116067417602442,5.322909675715959
2026-07-17 00:32:00,25.19103462570639,7.113237918249136,5.322465292299034
2026-07-17 00:33:00,25.185968131518575,7.113945306715598,5.316089139582904
2026-07-17 00:34:00,25.184088310686583,7.112391925995905,5.313125286473548
2026-07-17 00:35:00,25.178785868225344,7.112742784802904,5.305939785175015
2026-07-17 00:36:00,25.171479077806517,7.117184619509726,5.301291926137902
2026-07-17 00:37:00,25.163611054448623,7.115471423993652,5.289261614116683
2026-07-17 00:38:00,25.1591387860205,7.114689993236527,5.2816011658626385
2026-07-17 00:39:00,25.154000534697804,7.113178931960226,5.272904356316748
2026-07-17 00:40:00,25.15407677940618,7.11243937197861,5.2666485476404565
2026-07-17 00:41:00,25.150203994398968,7.107967421684853,5.257959682157683
2026-07-17 00:42:00,25.150138897378866,7.106685253225888,5.254083199616102
2026-07-17 00:43:00,25.14848464651329,7.10686981685477,5.251545780357764
2026-07-17 00:44:00,25.141470260222402,7.107577793062637,5.250429880924143
2026-07-17 00:45:00,25.134934884291024,7.10630639281482,5.2446161086298675
2026-07-17 00:46:00,25.13009705021181,7.1031331816683885,5.2418323319211275
2026-07-17 00:47:00,25.128913773674174,7.102081161548668,5.238291221939472
2026-07-17 00:48:00,25.126719469693306,7.10186948667114,5.230830044261922
2026-07-17 00:49:00,25.122711821341333,7.0993715834551665,5.221972202351212
2026-07-17 00:50:00,25.12140626707035,7.099253766861954,5.218625454846952
2026-07-17 00:51:00,25.118209235425944,7.10192142438513,5.212431657579749
2026-07-17 00:52:00,25.111438332092316,7.1014287129372775,5.206794237518775
2026-07-17 00:53:00,25.10871702583603,7.096817012795766,5.200428981628557
2026-07-17 00:54:00,25.111093137579292,7.093551366130001,5.195354596784931
2026-07-17 00:55:00,25.109141078059885,7.092077191901976,5.188805110141649
2026-07-17 00:56:00,25.1051119318337,7.088771270848217,5.183042116298111
2026-07-17 00:57:00,25.102772110837304,7.087685152918141,5.179649442512731
2026-07-17 00:58:00,25.099181738920528,7.086239788781789,5.176893740353337
2026-07-17 00:59:00,25.096087035649468,7.087378457923485,5.17151832516157
2026-07-17 01:00:00,25.090328140983978,7.085702588527242,5.1655060652518205
2026-07-17 01:01:00,25.088743136589283,7.085766513789866,5.162435125719691
2026-07-17 01:02:00,25.084302689430746,7.083462138150637,5.155583552320184
2026-07-17 01:03:00,25.078447521070707,7.084901508045573,5.149062979540842
2026-07-17 01:04:00,25.075367281237664,7.083568551184774,5.146620925993544
2026-07-17 01:05:00,25.0763299880084,7.080865144884653,5.144082907030269
2026-07-17 01:06:00,25.0738952949767,7.079498411869754,5.137008467832928
2026-07-17 01:07:00,25.075499221679323,7.079664614946049,5.13108082418125
2026-07-17 01:08:00,25.07604532943834,7.077651440310572,5.124649303748966
2026-07-17 01:09:00,25.07060674116808,7.078639775268765,5.116741453221905
2026-07-17 01:10:00,25.06614008366862,7.0791132840240945,5.110868646912385
2026-07-17 01:11:00,25.06692958401221,7.078144375667646,5.104948206257484
2026-07-17 01:12:00,25.06246669500153,7.07605472277816,5.106717324000831
2026-07-17 01:13:00,25.06253500641339,7.07576883171954,5.105168412553754
2026-07-17 01:14:00,25.056294563658263,7.073651410321797,5.102399780992771
2026-07-17 01:15:00,25.054970940814346,7.0725345093234875,5.098303010000199
2026-07-17 01:16:00,25.049870923325397,7.069822426857724,5.092677159040197
2026-07-17 01:17:00,25.047193162206835,7.071449309389285,5.088409025792927
2026-07-17 01:18:00,25.042142678908593,7.068486693749816,5.0800148850372215
2026-07-17 01:19:00,25.04134903477484,7.066803074776954,5.0751539621208295
2026-07-17 01:20:00,25.037254649685927,7.06667978366783,5.065139696747625
2026-07-17 01:21:00,25.035830342887266,7.066492623795068,5.064845518970037
2026-07-17 01:22:00,25.03746654377182,7.0626658299304,5.053073068016228
2026-07-17 01:23:00,25.034375752284063,7.060887113081476,5.049971218846916
2026-07-17 01:24:00,25.034910081433054,7.061323379265909,5.0446655863510435
2026-07-17 01:25:00,25.032569032393788,7.059550297854635,5.041791482931987
2026-07-17 01:26:00,25.031955709334248,7.0628110508892075,5.0348073838794765
2026-07-17 01:27:00,25.027974530822863,7.062453623707562,5.033096611329182
2026-07-17 01:28:00,25.026315699761206,7.06280604876449,5.025983128728782
2026-07-17 01:29:00,25.027370443437345,7.060676114906608,5.021254795686154
2026-07-17 01:30:00,25.02702643717019,7.060627436490887,5.02044558454946
2026-07-17 01:31:00,25.02563837975695,7.056399525289999,5.022996116029905
2026-07-17 01:32:00,25.02212938893905,7.05718235314789,5.019264741988284
2026-07-17 01:33:00,25.02113339094671,7.056307951384161,5.015786481324963
2026-07-17 01:34:00,25.017969660629365,7.054681099814516,5.012371493379624
2026-07-17 01:35:00,25.01354273721015,7.0518357255994575,5.006958157609729
2026-07-17 01:36:00,25.010939214938936,7.0492849742498125,4.9969328758757054
2026-07-17 01:37:00,25.011654248366256,7.047363852968429,4.993690915890312
2026-07-17 01:38:00,25.011155928866607,7.047257417516467,4.991896138786742
2026-07-17 01:39:00,25.010354434957087,7.047230221114889,4.990410553245626
2026-07-17 01:40:00,25.009381543434536,7.049501198787162,4.985711774534613
2026-07-17 01:41:00,25.00692620867013,7.052188884192139,4.985083793571839
2026-07-17 01:42:00,25.00474426135161,7.051614970678864,4.978995832312707
2026-07-17 01:43:00,25.00220248653373,7.049371605167222,4.97269866457814
2026-07-17 01:44:00,25.001469528034566,7.0486926824888645,4.971346866894645
2026-07-17 01:45:00,25.004276258658866,7.046112585962736,4.964464246733547
2026-07-17 01:46:00,25.008105273144768,7.04349735173911,4.956503471541601
2026-07-17 01:47:00,25.008402689391374,7.042411181945252,4.951779417611377
2026-07-17 01:48:00,25.009832669883714,7.042835216220955,4.954964840809905
2026-07-17 01:49:00,25.009364181362955,7.042305800338258,4.950479820882248
2026-07-17 01:50:00,25.0041238880471,7.0415673603263755,4.953403079163175
2026-07-17 01:51:00,24.999751369584352,7.04173697092854,4.950534299941434
2026-07-17 01:52:00,24.9990230961477,7.042106099357359,4.952985456613109
2026-07-17 01:53:00,25.002982451550153,7.0411668597610575,4.945080046933002
2026-07-17 01:54:00,25.00234215220682,7.042149325061236,4.939825177685188
2026-07-17 01:55:00,25.006425886573062,7.0411365918249205,4.933630925317269
2026-07-17 01:56:00,25.006100161326714,7.038649199991009,4.930657481920404
2026-07-17 01:57:00,25.003380594554137,7.038015297538014,4.921795767565946
2026-07-17 01:58:00,25.000525589844468,7.037461193034088,4.917164075897015
2026-07-17 01:59:00,25.002247599966815,7.035871061389943,4.912980984275346
2026-07-17 02:00:00,25.00310758271619,7.033814094152669,4.909940670025491
2026-07-17 02:01:00,25.00128683856384,7.036197999670707,4.9065916274575
2026-07-17 02:02:00,25.006405985515865,7.0358701867872835,4.906759554380484
2026-07-17 02:03:00,25.001340435506332,7.03457482575231,4.897921068246572
2026-07-17 02:04:00,25.00108167641073,7.032169512786114,4.894430081176632
2026-07-17 02:05:00,25.00399951022831,7.0356472636829235,4.89186792514627
2026-07-17 02:06:00,25.00400379036023,7.032926317372906,4.8909921663252165
2026-07-17 02:07:00,25.00027977239288,7.030835814039928,4.884641416250983
2026-07-17 02:08:00,25.003544527526095,7.029493310918157,4.8878195323668745
2026-07-17 02:09:00,25.0016731914881,7.030051491734499,4.88563121390569
2026-07-17 02:10:00,24.994547856123372,7.02758880942865,4.884068477781088
2026-07-17 02:11:00,24.99707052396855,7.028486118661517,4.878094796966834
2026-07-17 02:12:00,24.99653054004137,7.027372805902905,4.875710775332049
2026-07-17 02:13:00,24.997778000403336,7.027577308046597,4.875635392089192
2026-07-17 02:14:00,24.99749322215253,7.027844953046161,4.866429832611724
2026-07-17 02:15:00,25.004289066996325,7.028552485368822,4.859113005361627
2026-07-17 02:16:00,25.003227602574604,7.025746112058281,4.85972247561097
2026-07-17 02:17:00,25.00539776179719,7.027714177097321,4.8584815772498695
2026-07-17 02:18:00,25.00681477978277,7.028766689392194,4.853308603554493
2026-07-17 02:19:00,25.00697654758042,7.028909437506307,4.853830108506244
2026-07-17 02:20:00,25.005163711213022,7.027341624706646,4.850648555852874
2026-07-17 02:21:00,25.010224064648842,7.025906879333531,4.843767979666696
2026-07-17 02:22:00,25.008580214578284,7.024197030817357,4.841943967981701
2026-07-17 02:23:00,25.008296855601717,7.024750528567102,4.83693881231946
2026-07-17 02:24:00,25.012300153387827,7.022303145724282,4.835367096194425
2026-07-17 02:25:00,25.014478059196886,7.021530852159211,4.832983237028038
2026-07-17 02:26:00,25.0105064082156,7.02342973978799,4.833242860636718
2026-07-17 02:27:00,25.01224433216468,7.020242238184522,4.82649281078435
2026-07-17 02:28:00,25.014130130883647,7.020420797882318,4.825009751422474
2026-07-17 02:29:00,25.015462807485896,7.019987844437987,4.818927256602294
2026-07-17 02:30:00,25.015705885867288,7.02046355042045,4.814726970965334
2026-07-17 02:31:00,25.02022566285289,7.0201423266831355,4.810607772237988
2026-07-17 02:32:00,25.022906720742576,7.023896150638741,4.806617927455262
2026-07-17 02:33:00,25.02377472741649,7.022234905999214,4.808638365512516
2026-07-17 02:34:00,25.025261446175524,7.022512768545148,4.805529265983852
2026-07-17 02:35:00,25.024873433091805,7.020732301871554,4.8048349845079805
2026-07-17 02:36:00,25.02950086409097,7.02124301852372,4.802564566900493
2026-07-17 02:37:00,25.033444430466623,7.01774551205015,4.802228380338249
2026-07-17 02:38:00,25.03228020871911,7.017626297275053,4.793585962056221
2026-07-17 02:39:00,25.034737073141702,7.016410532589751,4.7936015217522066
2026-07-17 02:40:00,25.035993291365077,7.018212099693026,4.791061298304111
2026-07-17 02:41:00,25.035659733024694,7.01723873698244,4.788327593349824
2026-07-17 02:42:00,25.038899987839027,7.019426918005712,4.790867304118805
2026-07-17 02:43:00,25.041558832102588,7.0185410671166455,4.791169542750088
2026-07-17 02:44:00,25.044136914949014,7.017573227377407,4.793421798190292
2026-07-17 02:45:00,25.048923076447835,7.015153156022724,4.794420222104419
2026-07-17 02:46:00,25.051051024073068,7.015364642992208,4.795257155649541
2026-07-17 02:47:00,25.054632136420047,7.014595034615715,4.783821773902714
2026-07-17 02:48:00,25.0579341233206,7.015409364234179,4.781158064746505
2026-07-17 02:49:00,25.056697937225884,7.017287819783654,4.779540328676341
2026-07-17 02:50:00,25.05633798315441,7.016912132580961,4.775549446502561
2026-07-17 02:51:00,25.055353434320647,7.015181452390129,4.775045993194692
2026-07-17 02:52:00,25.053743348786185,7.014862980991689,4.781845844529938
2026-07-17 02:53:00,25.057300600104504,7.011120713634014,4.779781492470447
2026-07-17 02:54:00,25.06179204706438,7.012151152854026,4.774458771842161
2026-07-17 02:55:00,25.06770241107504,7.013327384217995,4.7719058253756605
2026-07-17 02:56:00,25.07188333254498,7.015125781941791,4.765485432235084
2026-07-17 02:57:00,25.077514181657367,7.013225081121196,4.7584491946678416
